logID,fightID,encounterID,sourceID,duration_s,n,autoshot,weave_n,n_min,weaveauthosot,weave_cat,encounterName
13KJG4rzx8pFcvB2,8,100623,8,120.625,NA,58,0,0,0,FALSE,<b><span style='color:#005F73;'>Hydross</span></b>
13KJG4rzx8pFcvB2,8,100623,29,120.625,NA,56,0,0,0,FALSE,<b><span style='color:#005F73;'>Hydross</span></b>
13KJG4rzx8pFcvB2,17,100624,8,182.678,NA,53,0,0,0,FALSE,<b><span style='color:#005F73;'>Lurker</span></b>
13KJG4rzx8pFcvB2,17,100624,29,182.678,NA,62,0,0,0,FALSE,<b><span style='color:#005F73;'>Lurker</span></b>
13KJG4rzx8pFcvB2,24,100627,8,188.245,NA,92,0,0,0,FALSE,<b><span style='color:#005F73;'>Morogrim</span></b>
13KJG4rzx8pFcvB2,24,100627,29,188.245,NA,90,0,0,0,FALSE,<b><span style='color:#005F73;'>Morogrim</span></b>
13KJG4rzx8pFcvB2,31,100626,8,124.146,NA,57,0,0,0,FALSE,<b><span style='color:#005F73;'>FLK</span></b>
13KJG4rzx8pFcvB2,31,100626,29,124.146,NA,55,0,0,0,FALSE,<b><span style='color:#005F73;'>FLK</span></b>
13KJG4rzx8pFcvB2,37,100625,8,167.243,NA,66,0,0,0,FALSE,<b><span style='color:#005F73;'>Leo</span></b>
13KJG4rzx8pFcvB2,37,100625,29,167.243,NA,58,0,0,0,FALSE,<b><span style='color:#005F73;'>Leo</span></b>
13KJG4rzx8pFcvB2,38,100628,8,447.325,1,49,1,0.13413066562342815,0.02040816326530612,FALSE,<b><span style='color:#005F73;'>Vashj</span></b>
13KJG4rzx8pFcvB2,38,100628,29,447.325,1,63,1,0.13413066562342815,0.015873015873015872,FALSE,<b><span style='color:#005F73;'>Vashj</span></b>
13KJG4rzx8pFcvB2,52,100730,8,282.658,NA,110,0,0,0,FALSE,<b><span style='color:#990033;'>Al&#39;ar</span></b>
13KJG4rzx8pFcvB2,52,100730,29,282.658,NA,93,0,0,0,FALSE,<b><span style='color:#990033;'>Al&#39;ar</span></b>
13KJG4rzx8pFcvB2,59,100731,8,157.533,NA,44,0,0,0,FALSE,<b><span style='color:#990033;'>VR
13KJG4rzx8pFcvB2,59,100731,29,157.533,NA,56,0,0,0,FALSE,<b><span style='color:#990033;'>VR
13KJG4rzx8pFcvB2,66,100732,8,112.259,1,36,1,0.5344783046348177,0.027777777777777776,FALSE,<b><span style='color:#990033;'>Solarian
13KJG4rzx8pFcvB2,66,100732,29,112.259,1,47,1,0.5344783046348177,0.02127659574468085,FALSE,<b><span style='color:#990033;'>Solarian
13KJG4rzx8pFcvB2,74,100733,8,471.337,2,85,2,0.25459490767752163,0.023529411764705882,FALSE,<b><span style='color:#990033;'>Kael&#39;thas
13KJG4rzx8pFcvB2,74,100733,29,471.337,1,74,1,0.12729745383876082,0.013513513513513514,FALSE,<b><span style='color:#990033;'>Kael&#39;thas
19cG8bnr2K6JDVPa,1,100624,16,162.635,24,56,24,8.854182679005135,0.42857142857142855,TRUE,<b><span style='color:#005F73;'>Lurker</span></b>
19cG8bnr2K6JDVPa,16,100623,16,114.939,22,57,22,11.484352569623889,0.38596491228070173,TRUE,<b><span style='color:#005F73;'>Hydross</span></b>
19cG8bnr2K6JDVPa,20,100625,16,152.549,26,54,26,10.226222394115988,0.48148148148148145,TRUE,<b><span style='color:#005F73;'>Leo</span></b>
19cG8bnr2K6JDVPa,24,100626,16,130.82,7,45,7,3.2105182693777716,0.15555555555555556,TRUE,<b><span style='color:#005F73;'>FLK</span></b>
19cG8bnr2K6JDVPa,29,100627,16,191.168,43,89,43,13.495982591228659,0.48314606741573035,TRUE,<b><span style='color:#005F73;'>Morogrim</span></b>
19cG8bnr2K6JDVPa,34,100628,16,415.951,10,74,10,1.442477599524944,0.13513513513513514,TRUE,<b><span style='color:#005F73;'>Vashj</span></b>
19cG8bnr2K6JDVPa,42,100732,16,102.904,15,41,15,8.746015703957086,0.36585365853658536,TRUE,<b><span style='color:#990033;'>Solarian
19cG8bnr2K6JDVPa,44,100730,16,301.68,20,104,20,3.9777247414478913,0.19230769230769232,TRUE,<b><span style='color:#990033;'>Al&#39;ar</span></b>
19cG8bnr2K6JDVPa,49,100731,16,150.46,NA,66,0,0,0,FALSE,<b><span style='color:#990033;'>VR
19cG8bnr2K6JDVPa,54,100733,16,413.856,1,95,1,0.14497796334957086,0.010526315789473684,FALSE,<b><span style='color:#990033;'>Kael&#39;thas
19gCFRMVXn4hwWdY,1,100624,20,86.938,14,46,14,9.662058018357909,0.30434782608695654,TRUE,<b><span style='color:#005F73;'>Lurker</span></b>
19gCFRMVXn4hwWdY,1,100624,22,86.938,8,52,8,5.521176010490234,0.15384615384615385,TRUE,<b><span style='color:#005F73;'>Lurker</span></b>
19gCFRMVXn4hwWdY,4,100623,20,91.281,16,41,16,10.51697505504979,0.3902439024390244,TRUE,<b><span style='color:#005F73;'>Hydross</span></b>
19gCFRMVXn4hwWdY,4,100623,22,91.281,12,53,12,7.887731291287342,0.22641509433962265,TRUE,<b><span style='color:#005F73;'>Hydross</span></b>
19gCFRMVXn4hwWdY,10,100625,22,137.677,3,59,3,1.3074079185339598,0.05084745762711865,FALSE,<b><span style='color:#005F73;'>Leo</span></b>
19gCFRMVXn4hwWdY,17,100626,20,105.771,20,46,20,11.345264770116572,0.43478260869565216,TRUE,<b><span style='color:#005F73;'>FLK</span></b>
19gCFRMVXn4hwWdY,17,100626,22,105.771,4,46,4,2.2690529540233144,0.08695652173913043,FALSE,<b><span style='color:#005F73;'>FLK</span></b>
19gCFRMVXn4hwWdY,22,100627,20,161.935,32,79,32,11.856609133294223,0.4050632911392405,TRUE,<b><span style='color:#005F73;'>Morogrim</span></b>
19gCFRMVXn4hwWdY,22,100627,22,161.935,10,71,10,3.7051903541544444,0.14084507042253522,TRUE,<b><span style='color:#005F73;'>Morogrim</span></b>
19gCFRMVXn4hwWdY,26,100628,20,424.706,19,67,19,2.684209782767373,0.2835820895522388,TRUE,<b><span style='color:#005F73;'>Vashj</span></b>
19gCFRMVXn4hwWdY,26,100628,22,424.706,4,74,4,0.5650967963720785,0.05405405405405406,FALSE,<b><span style='color:#005F73;'>Vashj</span></b>
1B3dNvyzCbarwQ46,1,100624,8,341.26,NA,104,0,0,0,FALSE,<b><span style='color:#005F73;'>Lurker</span></b>
1B3dNvyzCbarwQ46,1,100624,13,341.26,NA,107,0,0,0,FALSE,<b><span style='color:#005F73;'>Lurker</span></b>
1B3dNvyzCbarwQ46,1,100624,24,341.26,NA,96,0,0,0,FALSE,<b><span style='color:#005F73;'>Lurker</span></b>
1B3dNvyzCbarwQ46,2,100627,8,405.633,NA,137,0,0,0,FALSE,<b><span style='color:#005F73;'>Morogrim</span></b>
1B3dNvyzCbarwQ46,2,100627,13,405.633,NA,193,0,0,0,FALSE,<b><span style='color:#005F73;'>Morogrim</span></b>
1B3dNvyzCbarwQ46,2,100627,24,405.633,NA,166,0,0,0,FALSE,<b><span style='color:#005F73;'>Morogrim</span></b>
1B3dNvyzCbarwQ46,3,100626,8,283.053,NA,84,0,0,0,FALSE,<b><span style='color:#005F73;'>FLK</span></b>
1B3dNvyzCbarwQ46,3,100626,13,283.053,NA,88,0,0,0,FALSE,<b><span style='color:#005F73;'>FLK</span></b>
1B3dNvyzCbarwQ46,3,100626,24,283.053,NA,105,0,0,0,FALSE,<b><span style='color:#005F73;'>FLK</span></b>
1B3dNvyzCbarwQ46,4,100625,8,386.859,NA,123,0,0,0,FALSE,<b><span style='color:#005F73;'>Leo</span></b>
1B3dNvyzCbarwQ46,5,100628,8,541.131,NA,79,0,0,0,FALSE,<b><span style='color:#005F73;'>Vashj</span></b>
1B3dNvyzCbarwQ46,5,100628,13,541.131,NA,67,0,0,0,FALSE,<b><span style='color:#005F73;'>Vashj</span></b>
1B3dNvyzCbarwQ46,5,100628,24,541.131,NA,76,0,0,0,FALSE,<b><span style='color:#005F73;'>Vashj</span></b>
1BybGThwX9ZMYJAR,7,100623,3,155.547,NA,63,0,0,0,FALSE,<b><span style='color:#005F73;'>Hydross</span></b>
1BybGThwX9ZMYJAR,14,100624,3,213.92,NA,65,0,0,0,FALSE,<b><span style='color:#005F73;'>Lurker</span></b>
1BybGThwX9ZMYJAR,14,100624,12,213.92,NA,72,0,0,0,FALSE,<b><span style='color:#005F73;'>Lurker</span></b>
1BybGThwX9ZMYJAR,26,100625,3,193.693,NA,65,0,0,0,FALSE,<b><span style='color:#005F73;'>Leo</span></b>
1BybGThwX9ZMYJAR,26,100625,12,193.693,1,62,1,0.3097685512641138,0.016129032258064516,FALSE,<b><span style='color:#005F73;'>Leo</span></b>
1BybGThwX9ZMYJAR,33,100626,3,210.969,NA,84,0,0,0,FALSE,<b><span style='color:#005F73;'>FLK</span></b>
1BybGThwX9ZMYJAR,33,100626,12,210.969,NA,88,0,0,0,FALSE,<b><span style='color:#005F73;'>FLK</span></b>
1BybGThwX9ZMYJAR,38,100627,3,279.476,NA,106,0,0,0,FALSE,<b><span style='color:#005F73;'>Morogrim</span></b>
1BybGThwX9ZMYJAR,38,100627,12,279.476,4,114,4,0.8587499463281284,0.03508771929824561,FALSE,<b><span style='color:#005F73;'>Morogrim</span></b>
1BybGThwX9ZMYJAR,43,100628,3,466.303,NA,43,0,0,0,FALSE,<b><span style='color:#005F73;'>Vashj</span></b>
1F2dN78jVWgfK3rZ,9,100730,35,382.613,7,139,7,1.097714923434384,0.050359712230215826,FALSE,<b><span style='color:#990033;'>Al&#39;ar</span></b>
1F2dN78jVWgfK3rZ,11,100731,35,202.215,NA,68,0,0,0,FALSE,<b><span style='color:#990033;'>VR
1F2dN78jVWgfK3rZ,18,100732,35,224.423,5,69,5,1.3367613836371495,0.07246376811594203,FALSE,<b><span style='color:#990033;'>Solarian
1GRCAf6LtQmYD8Ng,1,100624,33,206.811,NA,86,0,0,0,FALSE,<b><span style='color:#005F73;'>Lurker</span></b>
1GRCAf6LtQmYD8Ng,1,100624,43,206.811,NA,82,0,0,0,FALSE,<b><span style='color:#005F73;'>Lurker</span></b>
1GRCAf6LtQmYD8Ng,9,100627,33,252.071,NA,106,0,0,0,FALSE,<b><span style='color:#005F73;'>Morogrim</span></b>
1GRCAf6LtQmYD8Ng,9,100627,43,252.071,NA,131,0,0,0,FALSE,<b><span style='color:#005F73;'>Morogrim</span></b>
1GRCAf6LtQmYD8Ng,17,100626,33,203.359,1,85,1,0.2950447238627255,0.011764705882352941,FALSE,<b><span style='color:#005F73;'>FLK</span></b>
1GRCAf6LtQmYD8Ng,17,100626,43,203.359,NA,92,0,0,0,FALSE,<b><span style='color:#005F73;'>FLK</span></b>
1GRCAf6LtQmYD8Ng,25,100625,43,340.955,NA,111,0,0,0,FALSE,<b><span style='color:#005F73;'>Leo</span></b>
1GRCAf6LtQmYD8Ng,27,100628,33,524.892,NA,72,0,0,0,FALSE,<b><span style='color:#005F73;'>Vashj</span></b>
1GRCAf6LtQmYD8Ng,27,100628,43,524.892,NA,73,0,0,0,FALSE,<b><span style='color:#005F73;'>Vashj</span></b>
1GRCAf6LtQmYD8Ng,36,100730,33,404.704,1,154,1,0.148256503518621,0.006493506493506494,FALSE,<b><span style='color:#990033;'>Al&#39;ar</span></b>
1GRCAf6LtQmYD8Ng,36,100730,43,404.704,NA,135,0,0,0,FALSE,<b><span style='color:#990033;'>Al&#39;ar</span></b>
1GRCAf6LtQmYD8Ng,41,100732,33,144.649,NA,54,0,0,0,FALSE,<b><span style='color:#990033;'>Solarian
1GRCAf6LtQmYD8Ng,41,100732,43,144.649,1,71,1,0.41479719873625115,0.014084507042253521,FALSE,<b><span style='color:#990033;'>Solarian
1GRCAf6LtQmYD8Ng,49,100731,33,194.112,NA,65,0,0,0,FALSE,<b><span style='color:#990033;'>VR
1GRCAf6LtQmYD8Ng,49,100731,43,194.112,NA,69,0,0,0,FALSE,<b><span style='color:#990033;'>VR
1GRCAf6LtQmYD8Ng,57,100733,33,572.899,NA,143,0,0,0,FALSE,<b><span style='color:#990033;'>Kael&#39;thas
1GhQkZ2WvgzA7qtK,10,100730,12,303.182,NA,99,0,0,0,FALSE,<b><span style='color:#990033;'>Al&#39;ar</span></b>
1GhQkZ2WvgzA7qtK,10,100730,22,303.182,1,96,1,0.1979009307940445,0.010416666666666666,FALSE,<b><span style='color:#990033;'>Al&#39;ar</span></b>
1GhQkZ2WvgzA7qtK,19,100731,12,168.393,NA,59,0,0,0,FALSE,<b><span style='color:#990033;'>VR
1GhQkZ2WvgzA7qtK,19,100731,22,168.393,NA,65,0,0,0,FALSE,<b><span style='color:#990033;'>VR
1GhQkZ2WvgzA7qtK,27,100732,12,121.328,NA,65,0,0,0,FALSE,<b><span style='color:#990033;'>Solarian
1GhQkZ2WvgzA7qtK,27,100732,22,121.328,1,46,1,0.4945272319662402,0.021739130434782608,FALSE,<b><span style='color:#990033;'>Solarian
1GhQkZ2WvgzA7qtK,35,100733,12,467.739,2,85,2,0.25655333423127,0.023529411764705882,FALSE,<b><span style='color:#990033;'>Kael&#39;thas
1GhQkZ2WvgzA7qtK,35,100733,22,467.739,NA,82,0,0,0,FALSE,<b><span style='color:#990033;'>Kael&#39;thas
1HY8WARZKktbwxgJ,7,100623,37,127.238,11,58,11,5.187129631085054,0.1896551724137931,TRUE,<b><span style='color:#005F73;'>Hydross</span></b>
1HY8WARZKktbwxgJ,15,100624,37,175.494,15,63,15,5.128380457451537,0.23809523809523808,TRUE,<b><span style='color:#005F73;'>Lurker</span></b>
1HY8WARZKktbwxgJ,23,100627,37,197.559,26,86,26,7.896375260048897,0.3023255813953488,TRUE,<b><span style='color:#005F73;'>Morogrim</span></b>
1HY8WARZKktbwxgJ,29,100626,37,132.675,21,51,21,9.496890898812888,0.4117647058823529,TRUE,<b><span style='color:#005F73;'>FLK</span></b>
1HY8WARZKktbwxgJ,34,100625,37,200.724,NA,75,0,0,0,FALSE,<b><span style='color:#005F73;'>Leo</span></b>
1HY8WARZKktbwxgJ,35,100628,37,467.145,6,75,6,0.7706386667951065,0.08,FALSE,<b><span style='color:#005F73;'>Vashj</span></b>
1HY8WARZKktbwxgJ,42,100730,37,288.773,NA,113,0,0,0,FALSE,<b><span style='color:#990033;'>Al&#39;ar</span></b>
1HY8WARZKktbwxgJ,57,100732,37,119.685,15,48,15,7.519739315703722,0.3125,TRUE,<b><span style='color:#990033;'>Solarian
1HY8WARZKktbwxgJ,64,100733,37,453.037,NA,98,0,0,0,FALSE,<b><span style='color:#990033;'>Kael&#39;thas
1HvNktQnfgMz8Jyx,8,100623,11,205.41,1,67,1,0.2920987293705273,0.014925373134328358,FALSE,<b><span style='color:#005F73;'>Hydross</span></b>
1HvNktQnfgMz8Jyx,8,100623,21,205.41,NA,90,0,0,0,FALSE,<b><span style='color:#005F73;'>Hydross</span></b>
1HvNktQnfgMz8Jyx,17,100624,11,234.11,NA,77,0,0,0,FALSE,<b><span style='color:#005F73;'>Lurker</span></b>
1HvNktQnfgMz8Jyx,17,100624,21,234.11,NA,88,0,0,0,FALSE,<b><span style='color:#005F73;'>Lurker</span></b>
1HvNktQnfgMz8Jyx,30,100625,11,220.557,NA,70,0,0,0,FALSE,<b><span style='color:#005F73;'>Leo</span></b>
1HvNktQnfgMz8Jyx,30,100625,21,220.557,1,89,1,0.2720385206545247,0.011235955056179775,FALSE,<b><span style='color:#005F73;'>Leo</span></b>
1HvNktQnfgMz8Jyx,40,100626,11,262.81,1,72,1,0.22830181499942925,0.013888888888888888,FALSE,<b><span style='color:#005F73;'>FLK</span></b>
1HvNktQnfgMz8Jyx,40,100626,21,262.81,NA,113,0,0,0,FALSE,<b><span style='color:#005F73;'>FLK</span></b>
1HvNktQnfgMz8Jyx,50,100627,11,286.734,NA,110,0,0,0,FALSE,<b><span style='color:#005F73;'>Morogrim</span></b>
1HvNktQnfgMz8Jyx,50,100627,21,286.734,NA,135,0,0,0,FALSE,<b><span style='color:#005F73;'>Morogrim</span></b>
1HvNktQnfgMz8Jyx,51,100628,11,593.845,NA,55,0,0,0,FALSE,<b><span style='color:#005F73;'>Vashj</span></b>
1HvNktQnfgMz8Jyx,51,100628,21,593.845,2,60,2,0.20207293148885652,0.03333333333333333,FALSE,<b><span style='color:#005F73;'>Vashj</span></b>
1MrbwBTLDjygkG89,6,100623,21,85.423,23,52,23,16.154899734263605,0.4423076923076923,TRUE,<b><span style='color:#005F73;'>Hydross</span></b>
1MrbwBTLDjygkG89,13,100624,21,131.423,18,48,18,8.217739665051017,0.375,TRUE,<b><span style='color:#005F73;'>Lurker</span></b>
1MrbwBTLDjygkG89,23,100625,21,126.352,23,56,23,10.921869064201596,0.4107142857142857,TRUE,<b><span style='color:#005F73;'>Leo</span></b>
1MrbwBTLDjygkG89,42,100626,21,108.989,16,51,16,8.80822835332006,0.3137254901960784,TRUE,<b><span style='color:#005F73;'>FLK</span></b>
1MrbwBTLDjygkG89,52,100627,21,169.94,36,93,36,12.710368365305403,0.3870967741935484,TRUE,<b><span style='color:#005F73;'>Morogrim</span></b>
1MrbwBTLDjygkG89,57,100628,21,424.203,17,67,17,2.4045091618871157,0.2537313432835821,TRUE,<b><span style='color:#005F73;'>Vashj</span></b>
1MrbwBTLDjygkG89,70,100730,21,261.281,24,98,24,5.511307749128333,0.24489795918367346,TRUE,<b><span style='color:#990033;'>Al&#39;ar</span></b>
1MrbwBTLDjygkG89,80,100731,21,131.314,25,60,25,11.423001355529495,0.4166666666666667,TRUE,<b><span style='color:#990033;'>VR
1MrbwBTLDjygkG89,94,100732,21,57.474,10,38,10,10.43950307965341,0.2631578947368421,TRUE,<b><span style='color:#990033;'>Solarian
1MrbwBTLDjygkG89,102,100733,21,417.837,23,88,23,3.302723310764724,0.26136363636363635,TRUE,<b><span style='color:#990033;'>Kael&#39;thas
1VkPxdzCgrXy6tjD,5,100623,14,93.312,NA,55,0,0,0,FALSE,<b><span style='color:#005F73;'>Hydross</span></b>
1VkPxdzCgrXy6tjD,5,100623,23,93.312,NA,48,0,0,0,FALSE,<b><span style='color:#005F73;'>Hydross</span></b>
1VkPxdzCgrXy6tjD,5,100623,25,93.312,NA,54,0,0,0,FALSE,<b><span style='color:#005F73;'>Hydross</span></b>
1VkPxdzCgrXy6tjD,5,100623,30,93.312,NA,53,0,0,0,FALSE,<b><span style='color:#005F73;'>Hydross</span></b>
1VkPxdzCgrXy6tjD,12,100624,14,151.616,NA,60,0,0,0,FALSE,<b><span style='color:#005F73;'>Lurker</span></b>
1VkPxdzCgrXy6tjD,12,100624,25,151.616,NA,54,0,0,0,FALSE,<b><span style='color:#005F73;'>Lurker</span></b>
1VkPxdzCgrXy6tjD,12,100624,30,151.616,NA,54,0,0,0,FALSE,<b><span style='color:#005F73;'>Lurker</span></b>
1VkPxdzCgrXy6tjD,23,100627,14,172.111,NA,89,0,0,0,FALSE,<b><span style='color:#005F73;'>Morogrim</span></b>
1VkPxdzCgrXy6tjD,23,100627,25,172.111,NA,83,0,0,0,FALSE,<b><span style='color:#005F73;'>Morogrim</span></b>
1VkPxdzCgrXy6tjD,23,100627,30,172.111,NA,80,0,0,0,FALSE,<b><span style='color:#005F73;'>Morogrim</span></b>
1VkPxdzCgrXy6tjD,32,100626,14,105.698,NA,46,0,0,0,FALSE,<b><span style='color:#005F73;'>FLK</span></b>
1VkPxdzCgrXy6tjD,32,100626,25,105.698,NA,57,0,0,0,FALSE,<b><span style='color:#005F73;'>FLK</span></b>
1VkPxdzCgrXy6tjD,32,100626,30,105.698,NA,52,0,0,0,FALSE,<b><span style='color:#005F73;'>FLK</span></b>
1VkPxdzCgrXy6tjD,37,100625,14,148.844,NA,61,0,0,0,FALSE,<b><span style='color:#005F73;'>Leo</span></b>
1VkPxdzCgrXy6tjD,37,100625,25,148.844,1,64,1,0.4031066082609981,0.015625,FALSE,<b><span style='color:#005F73;'>Leo</span></b>
1VkPxdzCgrXy6tjD,37,100625,30,148.844,2,52,2,0.8062132165219962,0.038461538461538464,FALSE,<b><span style='color:#005F73;'>Leo</span></b>
1VkPxdzCgrXy6tjD,38,100628,14,395.638,NA,58,0,0,0,FALSE,<b><span style='color:#005F73;'>Vashj</span></b>
1VkPxdzCgrXy6tjD,38,100628,25,395.638,NA,58,0,0,0,FALSE,<b><span style='color:#005F73;'>Vashj</span></b>
1VkPxdzCgrXy6tjD,38,100628,30,395.638,NA,61,0,0,0,FALSE,<b><span style='color:#005F73;'>Vashj</span></b>
1VkPxdzCgrXy6tjD,48,100730,14,304.591,NA,116,0,0,0,FALSE,<b><span style='color:#990033;'>Al&#39;ar</span></b>
1VkPxdzCgrXy6tjD,48,100730,25,304.591,NA,121,0,0,0,FALSE,<b><span style='color:#990033;'>Al&#39;ar</span></b>
1VkPxdzCgrXy6tjD,48,100730,30,304.591,NA,114,0,0,0,FALSE,<b><span style='color:#990033;'>Al&#39;ar</span></b>
1VkPxdzCgrXy6tjD,57,100731,14,147.562,NA,54,0,0,0,FALSE,<b><span style='color:#990033;'>VR
1VkPxdzCgrXy6tjD,57,100731,25,147.562,NA,61,0,0,0,FALSE,<b><span style='color:#990033;'>VR
1VkPxdzCgrXy6tjD,57,100731,30,147.562,NA,69,0,0,0,FALSE,<b><span style='color:#990033;'>VR
1VkPxdzCgrXy6tjD,66,100732,14,117.918,1,50,1,0.5088281687274208,0.02,FALSE,<b><span style='color:#990033;'>Solarian
1VkPxdzCgrXy6tjD,66,100732,25,117.918,NA,51,0,0,0,FALSE,<b><span style='color:#990033;'>Solarian
1VkPxdzCgrXy6tjD,66,100732,30,117.918,1,40,1,0.5088281687274208,0.025,FALSE,<b><span style='color:#990033;'>Solarian
1VkPxdzCgrXy6tjD,75,100733,14,411.885,NA,89,0,0,0,FALSE,<b><span style='color:#990033;'>Kael&#39;thas
1VkPxdzCgrXy6tjD,75,100733,25,411.885,2,101,2,0.2913434575184821,0.019801980198019802,FALSE,<b><span style='color:#990033;'>Kael&#39;thas
1VkPxdzCgrXy6tjD,75,100733,30,411.885,1,73,1,0.14567172875924106,0.0136986301369863,FALSE,<b><span style='color:#990033;'>Kael&#39;thas
1YXmtMfJHQ4gyzTv,29,100623,28,183.742,NA,54,0,0,0,FALSE,<b><span style='color:#005F73;'>Hydross</span></b>
1YXmtMfJHQ4gyzTv,29,100623,83,183.742,28,75,28,9.143255216553646,0.37333333333333335,TRUE,<b><span style='color:#005F73;'>Hydross</span></b>
1YXmtMfJHQ4gyzTv,30,100624,28,204.53,NA,69,0,0,0,FALSE,<b><span style='color:#005F73;'>Lurker</span></b>
1YXmtMfJHQ4gyzTv,30,100624,83,204.53,30,77,30,8.800664939128733,0.38961038961038963,TRUE,<b><span style='color:#005F73;'>Lurker</span></b>
1YXmtMfJHQ4gyzTv,31,100627,28,247.081,NA,100,0,0,0,FALSE,<b><span style='color:#005F73;'>Morogrim</span></b>
1YXmtMfJHQ4gyzTv,35,100626,28,230.068,NA,62,0,0,0,FALSE,<b><span style='color:#005F73;'>FLK</span></b>
1YXmtMfJHQ4gyzTv,35,100626,83,230.068,NA,84,0,0,0,FALSE,<b><span style='color:#005F73;'>FLK</span></b>
1YXmtMfJHQ4gyzTv,40,100625,28,240.442,3,73,3,0.7486212891258598,0.0410958904109589,FALSE,<b><span style='color:#005F73;'>Leo</span></b>
1YXmtMfJHQ4gyzTv,40,100625,83,240.442,30,90,30,7.486212891258599,0.3333333333333333,TRUE,<b><span style='color:#005F73;'>Leo</span></b>
1YXmtMfJHQ4gyzTv,42,100628,28,427.01,NA,45,0,0,0,FALSE,<b><span style='color:#005F73;'>Vashj</span></b>
1YXmtMfJHQ4gyzTv,42,100628,83,427.01,11,69,11,1.5456312498536335,0.15942028985507245,TRUE,<b><span style='color:#005F73;'>Vashj</span></b>
1YXmtMfJHQ4gyzTv,51,100730,28,332.53,NA,99,0,0,0,FALSE,<b><span style='color:#990033;'>Al&#39;ar</span></b>
1YXmtMfJHQ4gyzTv,51,100730,83,332.53,25,129,25,4.510871199591015,0.1937984496124031,TRUE,<b><span style='color:#990033;'>Al&#39;ar</span></b>
1YXmtMfJHQ4gyzTv,53,100731,28,178.947,NA,86,0,0,0,FALSE,<b><span style='color:#990033;'>VR
1YXmtMfJHQ4gyzTv,53,100731,83,178.947,NA,84,0,0,0,FALSE,<b><span style='color:#990033;'>VR
1YXmtMfJHQ4gyzTv,57,100732,28,151.458,NA,54,0,0,0,FALSE,<b><span style='color:#990033;'>Solarian
1YXmtMfJHQ4gyzTv,57,100732,83,151.458,24,63,24,9.507586261537853,0.38095238095238093,TRUE,<b><span style='color:#990033;'>Solarian
1YXmtMfJHQ4gyzTv,69,100733,83,555.675,2,142,2,0.2159535699824538,0.014084507042253521,FALSE,<b><span style='color:#990033;'>Kael&#39;thas
1ZT8YCKwhgRxPcqa,8,100730,65,443.966,NA,124,0,0,0,FALSE,<b><span style='color:#990033;'>Al&#39;ar</span></b>
1ZT8YCKwhgRxPcqa,19,100731,65,204.689,NA,44,0,0,0,FALSE,<b><span style='color:#990033;'>VR
1ZT8YCKwhgRxPcqa,27,100732,65,151.222,NA,50,0,0,0,FALSE,<b><span style='color:#990033;'>Solarian
1ZT8YCKwhgRxPcqa,34,100733,65,571.383,2,96,2,0.2100167488357196,0.020833333333333332,FALSE,<b><span style='color:#990033;'>Kael&#39;thas
1ZT8YCKwhgRxPcqa,44,100623,65,142.996,NA,52,0,0,0,FALSE,<b><span style='color:#005F73;'>Hydross</span></b>
1ZT8YCKwhgRxPcqa,53,100624,65,206.87,NA,64,0,0,0,FALSE,<b><span style='color:#005F73;'>Lurker</span></b>
1ZT8YCKwhgRxPcqa,62,100627,65,226.025,NA,85,0,0,0,FALSE,<b><span style='color:#005F73;'>Morogrim</span></b>
1ZT8YCKwhgRxPcqa,69,100626,65,184.7,1,69,1,0.32485110990795885,0.014492753623188406,FALSE,<b><span style='color:#005F73;'>FLK</span></b>
1ZT8YCKwhgRxPcqa,75,100625,65,289.726,1,99,1,0.20709221816474876,0.010101010101010102,FALSE,<b><span style='color:#005F73;'>Leo</span></b>
1ZT8YCKwhgRxPcqa,76,100628,65,484.862,NA,69,0,0,0,FALSE,<b><span style='color:#005F73;'>Vashj</span></b>
1ZW4whVAHCPBcpXd,7,100623,9,157.246,NA,73,0,0,0,FALSE,<b><span style='color:#005F73;'>Hydross</span></b>
1ZW4whVAHCPBcpXd,7,100623,24,157.246,NA,70,0,0,0,FALSE,<b><span style='color:#005F73;'>Hydross</span></b>
1ZW4whVAHCPBcpXd,16,100624,9,195.685,NA,74,0,0,0,FALSE,<b><span style='color:#005F73;'>Lurker</span></b>
1ZW4whVAHCPBcpXd,39,100625,9,258.127,NA,82,0,0,0,FALSE,<b><span style='color:#005F73;'>Leo</span></b>
1ZW4whVAHCPBcpXd,42,100626,9,156.488,NA,65,0,0,0,FALSE,<b><span style='color:#005F73;'>FLK</span></b>
1ZW4whVAHCPBcpXd,42,100626,24,156.488,NA,77,0,0,0,FALSE,<b><span style='color:#005F73;'>FLK</span></b>
1ZW4whVAHCPBcpXd,46,100627,9,303.998,NA,156,0,0,0,FALSE,<b><span style='color:#005F73;'>Morogrim</span></b>
1ZW4whVAHCPBcpXd,46,100627,24,303.998,NA,158,0,0,0,FALSE,<b><span style='color:#005F73;'>Morogrim</span></b>
1ZW4whVAHCPBcpXd,48,100628,9,437.565,NA,80,0,0,0,FALSE,<b><span style='color:#005F73;'>Vashj</span></b>
1ZW4whVAHCPBcpXd,48,100628,24,437.565,NA,71,0,0,0,FALSE,<b><span style='color:#005F73;'>Vashj</span></b>
1c3X6GZMW9Qgp7fa,7,100623,7,129.211,1,60,1,0.4643567498123224,0.016666666666666666,FALSE,<b><span style='color:#005F73;'>Hydross</span></b>
